timestamp,technology,matched_reference_cf,severe_cf
2021-01-23 12:00:00,Offshore wind,0.8004484815884492,0.8004484815884492
2021-01-23 15:00:00,Offshore wind,0.7185219234108238,0.7185219234108238
2021-01-23 18:00:00,Offshore wind,0.3787702664320636,0.3787702664320636
2021-01-23 21:00:00,Offshore wind,0.11577440602734919,0.11577440602734919
2021-01-24 00:00:00,Offshore wind,0.019853345447981004,0.019853345447981004
2021-01-24 03:00:00,Offshore wind,0.02136012288780351,0.02136012288780351
2021-01-24 06:00:00,Offshore wind,0.01322943765115197,0.01322943765115197
2021-01-24 09:00:00,Offshore wind,0.008973945824193055,0.008973945824193055
2021-01-24 12:00:00,Offshore wind,0.08098515598902581,0.08098515598902581
2021-01-24 15:00:00,Offshore wind,0.11888242936263865,0.11888242936263865
2021-01-24 18:00:00,Offshore wind,0.12020385905170836,0.12020385905170836
2021-01-24 21:00:00,Offshore wind,0.10497918887325863,0.10497918887325863
2021-01-25 00:00:00,Offshore wind,0.11236482743844281,0.11236482743844281
2021-01-25 03:00:00,Offshore wind,0.14115306942121203,0.14013598817778006
2021-01-25 06:00:00,Offshore wind,0.16858748416764374,0.16377512487729856
2021-01-25 09:00:00,Offshore wind,0.11634858945008313,0.10899548711705516
2021-01-25 12:00:00,Offshore wind,0.2508827339319955,0.2233270396247226
2021-01-25 15:00:00,Offshore wind,0.5707990360052985,0.47566900504362214
2021-01-25 18:00:00,Offshore wind,0.6267758016211278,0.4816811441711126
2021-01-25 21:00:00,Offshore wind,0.4049649955779124,0.28272990400840337
2021-01-26 00:00:00,Offshore wind,0.0999273250447248,0.06245457815295293
2021-01-26 03:00:00,Offshore wind,0.11610399482863844,0.0640709596159698
2021-01-26 06:00:00,Offshore wind,0.16434666172844267,0.07913188435228233
2021-01-26 09:00:00,Offshore wind,0.26379804997330514,0.10991440219814592
2021-01-26 12:00:00,Offshore wind,0.31535720572132925,0.11347654657773336
2021-01-26 15:00:00,Offshore wind,0.3902261918713052,0.12221841224499094
2021-01-26 18:00:00,Offshore wind,0.36191082224601917,0.10080851342847659
2021-01-26 21:00:00,Offshore wind,0.5959206656628767,0.15327408460045633
2021-01-27 00:00:00,Offshore wind,0.6835977640722651,0.1708994410180662
2021-01-27 03:00:00,Offshore wind,0.6486242896618524,0.16215607241546304
2021-01-27 06:00:00,Offshore wind,0.7392122357158473,0.18480305892896173
2021-01-27 09:00:00,Offshore wind,0.7752978191935425,0.1938244547983856
2021-01-27 12:00:00,Offshore wind,0.5218401746157383,0.13046004365393457
2021-01-27 15:00:00,Offshore wind,0.3584342046057007,0.08960855115142514
2021-01-27 18:00:00,Offshore wind,0.3986051044612942,0.09965127611532353
2021-01-27 21:00:00,Offshore wind,0.6115954935049641,0.15289887337624103
2021-01-28 00:00:00,Offshore wind,0.4184934425283665,0.10462336063209161
2021-01-28 03:00:00,Offshore wind,0.21377248027251056,0.0534431200681276
2021-01-28 06:00:00,Offshore wind,0.23345404832712408,0.05836351208178097
2021-01-28 09:00:00,Offshore wind,0.3584240006828131,0.08960600017070325
2021-01-28 12:00:00,Offshore wind,0.3389174785441238,0.08472936963603095
2021-01-28 15:00:00,Offshore wind,0.2769969522679286,0.0692492380669821
2021-01-28 18:00:00,Offshore wind,0.5230764653210904,0.1307691163302726
2021-01-28 21:00:00,Offshore wind,0.595634835731429,0.1489087089328572
2021-01-29 00:00:00,Offshore wind,0.7349804709960633,0.18374511774901578
2021-01-29 03:00:00,Offshore wind,0.7464844819784296,0.18662112049460736
2021-01-29 06:00:00,Offshore wind,0.7548627446161307,0.18871568615403267
2021-01-29 09:00:00,Offshore wind,0.7629389166247336,0.19073472915618336
2021-01-29 12:00:00,Offshore wind,0.7596896691719621,0.18992241729299048
2021-01-29 15:00:00,Offshore wind,0.7625669199805531,0.1906417299951383
2021-01-29 18:00:00,Offshore wind,0.7463227905507409,0.18658069763768523
2021-01-29 21:00:00,Offshore wind,0.7476262834691182,0.1869065708672795
2021-01-30 00:00:00,Offshore wind,0.5636723806313741,0.1409180951578435
2021-01-30 03:00:00,Offshore wind,0.39715484949898655,0.09928871237474658
2021-01-30 06:00:00,Offshore wind,0.2542667470844989,0.06356668677112469
2021-01-30 09:00:00,Offshore wind,0.09605557155481187,0.024013892888702953
2021-01-30 12:00:00,Offshore wind,0.07094260704127157,0.017735651760317866
2021-01-30 15:00:00,Offshore wind,0.07075350229152834,0.01768837557288204
2021-01-30 18:00:00,Offshore wind,0.05562135637349619,0.013905339093374039
2021-01-30 21:00:00,Offshore wind,0.11414834706642545,0.02853708676660636
2021-01-31 00:00:00,Offshore wind,0.21985579920369522,0.05496394980092374
2021-01-31 03:00:00,Offshore wind,0.353540537594921,0.08838513439873023
2021-01-31 06:00:00,Offshore wind,0.4156187856951388,0.10390469642378464
2021-01-31 09:00:00,Offshore wind,0.33000398167740685,0.0825009954193517
2021-01-31 12:00:00,Offshore wind,0.16549918993846058,0.041374797484615075
2021-01-31 15:00:00,Offshore wind,0.14615076316837722,0.0365376907920943
2021-01-31 18:00:00,Offshore wind,0.2716217174567118,0.06790542936417789
2021-01-31 21:00:00,Offshore wind,0.44334952127771743,0.11083738031942934
2021-02-01 00:00:00,Offshore wind,0.5709104358776586,0.1427276089694146
2021-02-01 03:00:00,Offshore wind,0.7098185293572343,0.17745463233930858
2021-02-01 06:00:00,Offshore wind,0.7495050896315599,0.18737627240788998
2021-02-01 09:00:00,Offshore wind,0.674578554397511,0.16864463859937773
2021-02-01 12:00:00,Offshore wind,0.3139991085270436,0.0784997771317609
2021-02-01 15:00:00,Offshore wind,0.22009319952481204,0.05502329988120295
2021-02-01 18:00:00,Offshore wind,0.09887492703202945,0.024718731758007352
2021-02-01 21:00:00,Offshore wind,0.04617405231147704,0.01154351307786926
2021-02-02 00:00:00,Offshore wind,0.04209431606448787,0.010523579016121904
2021-02-02 03:00:00,Offshore wind,0.02253571064782603,0.005633927661956507
2021-02-02 06:00:00,Offshore wind,0.022044914074518827,0.005511228518629704
2021-02-02 09:00:00,Offshore wind,0.07329243187583506,0.01832310796895875
2021-02-02 12:00:00,Offshore wind,0.1265130100291769,0.03162825250729419
2021-02-02 15:00:00,Offshore wind,0.26616212281134216,0.06654053070283551
2021-02-02 18:00:00,Offshore wind,0.5130724092714626,0.12826810231786562
2021-02-02 21:00:00,Offshore wind,0.6804321519155645,0.17010803797889112
2021-02-03 00:00:00,Offshore wind,0.6926527598811513,0.17316318997028776
2021-02-03 03:00:00,Offshore wind,0.7356826504617062,0.1839206626154265
2021-02-03 06:00:00,Offshore wind,0.7841680432130005,0.19604201080325012
2021-02-03 09:00:00,Offshore wind,0.6183010102875143,0.15457525257187854
2021-02-03 12:00:00,Offshore wind,0.5730581101488249,0.1432645275372062
2021-02-03 15:00:00,Offshore wind,0.729344236226592,0.182336059056648
2021-02-03 18:00:00,Offshore wind,0.7778204023617666,0.19445510059044163
2021-02-03 21:00:00,Offshore wind,0.7845178751719714,0.19612946879299284
2021-02-04 00:00:00,Offshore wind,0.7849443493002066,0.1962360873250516
2021-02-04 03:00:00,Offshore wind,0.8144026117723288,0.2036006529430821
2021-02-04 06:00:00,Offshore wind,0.8404121230463387,0.21010303076158468
2021-02-04 09:00:00,Offshore wind,0.8001391306490054,0.20003478266225136
2021-02-04 12:00:00,Offshore wind,0.7066445726284788,0.17666114315711964
2021-02-04 15:00:00,Offshore wind,0.6084011691876838,0.15210029229692093
2021-02-04 18:00:00,Offshore wind,0.6093592071600705,0.1523398017900176
2021-02-04 21:00:00,Offshore wind,0.6350866335340632,0.1587716583835158
2021-02-05 00:00:00,Offshore wind,0.6885834671114657,0.1721458667778664
2021-02-05 03:00:00,Offshore wind,0.7145875855693226,0.1786468963923306
2021-02-05 06:00:00,Offshore wind,0.8288198964887366,0.20720497412218414
2021-02-05 09:00:00,Offshore wind,0.8457844717594438,0.21144611793986096
2021-02-05 12:00:00,Offshore wind,0.8467967081713339,0.21169917704283348
2021-02-05 15:00:00,Offshore wind,0.867808353206184,0.216952088301546
2021-02-05 18:00:00,Offshore wind,0.8815746416320932,0.22039366040802322
2021-02-05 21:00:00,Offshore wind,0.8798978897216184,0.2199744724304046
2021-02-06 00:00:00,Offshore wind,0.8756575010385599,0.21891437525963992
2021-02-06 03:00:00,Offshore wind,0.8819697122675448,0.22684747833466037
2021-02-06 06:00:00,Offshore wind,0.8836262581465861,0.2461298309824292
2021-02-06 09:00:00,Offshore wind,0.8768875615218797,0.27464021564685415
2021-02-06 12:00:00,Offshore wind,0.8769571433517351,0.3155598360170863
2021-02-06 15:00:00,Offshore wind,0.8849246399698102,0.3687137293188256
2021-02-06 18:00:00,Offshore wind,0.8849779300335702,0.4261113093337568
2021-02-06 21:00:00,Offshore wind,0.8853068008635534,0.48854870471589373
2021-02-07 00:00:00,Offshore wind,0.8855,0.5534375
2021-02-07 03:00:00,Offshore wind,0.8855,0.6182196800544806
2021-02-07 06:00:00,Offshore wind,0.8855,0.6805123172597326
2021-02-07 09:00:00,Offshore wind,0.8855,0.7379215405020717
2021-02-07 12:00:00,Offshore wind,0.8855,0.7882411455277578
2021-02-07 15:00:00,Offshore wind,0.8855,0.8295373781352139
2021-02-07 18:00:00,Offshore wind,0.8855,0.860223247264529
2021-02-07 21:00:00,Offshore wind,0.885498099977752,0.8791176258422975
2021-02-08 00:00:00,Offshore wind,0.9999964990055501,0.9999964990055501
2021-02-08 03:00:00,Offshore wind,0.9999942613741671,0.9999942613741671
2021-02-08 06:00:00,Offshore wind,0.9999210166640894,0.9999210166640894
2021-02-08 09:00:00,Offshore wind,0.9999047193654017,0.9999047193654017
2021-02-08 12:00:00,Offshore wind,0.9997286081836185,0.9997286081836185
2021-02-08 15:00:00,Offshore wind,0.9990275079111218,0.9990275079111218
2021-02-08 18:00:00,Offshore wind,0.9941662037326795,0.9941662037326795
2021-02-08 21:00:00,Offshore wind,0.9587703994779636,0.9587703994779636
2021-02-09 00:00:00,Offshore wind,0.922935676227873,0.922935676227873
2021-02-09 03:00:00,Offshore wind,0.9025968993577597,0.9025968993577597
2021-02-09 06:00:00,Offshore wind,0.9007735490819329,0.9007735490819329
2021-02-09 09:00:00,Offshore wind,0.8926887129501403,0.8926887129501403
2021-02-09 12:00:00,Offshore wind,0.8806333017508179,0.8806333017508179
2021-02-09 15:00:00,Offshore wind,0.9030602424972032,0.9030602424972032
2021-02-09 18:00:00,Offshore wind,0.9060960142192945,0.9060960142192945
2021-02-09 21:00:00,Offshore wind,0.8391172322720221,0.8391172322720221
2021-02-10 00:00:00,Offshore wind,0.7679157010558475,0.7679157010558475
