timestamp,demand_GW,available_VRE_GW,residual_load_GW
2021-02-05 12:00:00,69.15440001932781,6.421581775141977,62.732818244185836
2021-02-05 15:00:00,69.69919750722251,6.3184607789775775,63.380736728244926
2021-02-05 18:00:00,65.65397830200196,6.989762271394093,58.66421603060787
2021-02-05 21:00:00,56.260201680501304,7.366659806306779,48.893541874194526
2021-02-06 00:00:00,49.8227366917928,7.7710691909869505,42.05166750080585
2021-02-06 03:00:00,50.429063354492186,8.456540059585365,41.97252329490682
2021-02-06 06:00:00,57.12051002248128,10.925728106602223,46.194781915879055
2021-02-06 09:00:00,63.45127661641439,14.747327532962002,48.703949083452386
2021-02-06 12:00:00,61.26729828643799,18.796617800803208,42.47068048563479
2021-02-06 15:00:00,63.76953414662678,23.484828732104578,40.28470541452221
2021-02-06 18:00:00,60.8336675008138,30.83194718149107,30.001720319322732
2021-02-06 21:00:00,54.297103355407714,35.5699787385589,18.727124616848812
2021-02-07 00:00:00,48.961165008544924,41.97162622810223,6.989538780442693
2021-02-07 03:00:00,48.084594187418624,47.879356997809,0.20523718960962611
2021-02-07 06:00:00,53.18201502736409,53.16404478776055,0.017970239603535276
2021-02-07 09:00:00,61.813018343607595,57.81968907529176,3.993329268315833
2021-02-07 12:00:00,60.13030500539144,58.56416112625759,1.566143879133854
2021-02-07 15:00:00,62.33439829508463,59.55991614845646,2.7744821466281735
2021-02-07 18:00:00,60.90296500651042,62.44838587501707,-1.5454208685066462
2021-02-07 21:00:00,56.90764501698811,57.48765861480276,-0.5800135978146486
2021-02-08 00:00:00,53.22323416666668,57.00925140493683,-3.786017238270155
2021-02-08 03:00:00,58.34741083333335,53.049453279613516,5.297957553719833
2021-02-08 06:00:00,71.66715416666666,50.36866377119402,21.29849039547264
2021-02-08 09:00:00,74.95923250000003,53.26944370006313,21.6897887999369
2021-02-08 12:00:00,72.9490825,46.4797531585211,26.469329341478904
2021-02-08 15:00:00,72.64451166666666,35.73107927914162,36.91343238752504
2021-02-08 18:00:00,69.17325500000003,29.572828654344736,39.60042634565529
2021-02-08 21:00:00,61.15621916666668,24.02008549600062,37.13613367066606
2021-02-09 00:00:00,56.61365666666667,21.266929819330237,35.346726847336434
2021-02-09 03:00:00,60.21842166666668,20.687167426544377,39.5312542401223
2021-02-09 06:00:00,72.61113750000001,21.00902329576679,51.60211420423322
2021-02-09 09:00:00,75.91984416666668,25.119483559401708,50.80036060726497
2021-02-09 12:00:00,74.20439166666668,21.522572086464116,52.681819580202564
2021-02-09 15:00:00,73.578695,16.880746933279312,56.697948066720684
2021-02-09 18:00:00,70.8629025,17.3133500758069,53.54955242419311
2021-02-09 21:00:00,62.68309333333333,15.989774469021512,46.69331886431182
2021-02-10 00:00:00,57.355256666666676,15.963222262069372,41.392034404597304
2021-02-10 03:00:00,61.24090333333334,18.320826279676282,42.92007705365706
2021-02-10 06:00:00,73.8906,21.68616887109983,52.204431128900175
2021-02-10 09:00:00,76.16370833333336,29.832295384878506,46.331412948454854
2021-02-10 12:00:00,74.02718333333335,28.070900870512737,45.95628246282062
2021-02-10 15:00:00,73.65608166666668,23.08670824147807,50.56937342518861
2021-02-10 18:00:00,71.21654166666669,23.893336666776317,47.323204999890365
2021-02-10 21:00:00,63.46662583333333,19.020554122650402,44.44607171068293
2021-02-11 00:00:00,58.35449583333334,14.51377123787417,43.840724595459164
2021-02-11 03:00:00,61.9772675,12.051888670680116,49.92537882931989
2021-02-11 06:00:00,73.47668583333336,13.221193792089824,60.25549204124354
2021-02-11 09:00:00,74.95014583333334,17.043865796701898,57.90628003663144
2021-02-11 12:00:00,71.8770075,14.142697415311018,57.734310084688985
2021-02-11 15:00:00,72.67000166666668,9.266519242007536,63.403482424659146
2021-02-11 18:00:00,71.18316083333335,14.09725611390664,57.08590471942671
2021-02-11 21:00:00,63.28773333333334,16.508505450709126,46.77922788262421
2021-02-12 00:00:00,58.084868333333354,14.849434106182507,43.23543422715085
2021-02-12 03:00:00,61.870201666666674,16.096054368556803,45.77414729810987
2021-02-12 06:00:00,73.12081083333334,24.499402365519636,48.6214084678137
2021-02-12 09:00:00,73.42365250000002,37.77557971697618,35.648072783023835
2021-02-12 12:00:00,70.26168,34.62333287909275,35.63834712090725
2021-02-12 15:00:00,71.61079666666667,22.993838693639574,48.6169579730271
2021-02-12 18:00:00,69.6716825,25.447658587669547,44.22402391233045
2021-02-12 21:00:00,61.74412,22.365725451400102,39.3783945485999
2021-02-13 00:00:00,56.01069166666667,15.869406904350525,40.14128476231615
2021-02-13 03:00:00,54.36344250000001,12.824002231089613,41.5394402689104
2021-02-13 06:00:00,59.55815833333334,17.17792836441023,42.3802299689231
2021-02-13 09:00:00,63.06011083333334,28.443727205010514,34.61638362832282
2021-02-13 12:00:00,59.18078333333334,23.89853826356355,35.282245069769786
2021-02-13 15:00:00,62.87507666666667,11.238733586675387,51.636343079991285
2021-02-13 18:00:00,62.652488333333345,13.704136879098385,48.94835145423496
2021-02-13 21:00:00,57.55554916666667,15.932940047397839,41.62260911926883
2021-02-14 00:00:00,52.87809416666668,19.36361085926718,33.5144833073995
2021-02-14 03:00:00,50.70802166666667,18.77212436931478,31.935897297351886
2021-02-14 06:00:00,54.92791583333333,26.57027305359758,28.357642779735748
2021-02-14 09:00:00,59.82813666666667,40.69769844676412,19.13043821990255
2021-02-14 12:00:00,56.126081666666664,36.61133670549404,19.514744961172624
2021-02-14 15:00:00,60.76871416666668,29.25165621199272,31.517057954673962
2021-02-14 18:00:00,62.14057416666669,36.55102152763883,25.589552639027858
2021-02-14 21:00:00,58.376378333333335,40.74029013436841,17.636088198964927
